Number-of-splits,Total-length,Segment-length,RMSE,Max-Point-Error,Model-type,Tile-ID,Lane-Group-ID,Lane-ID,Lane-Sub-Segment-ID
5.0,614.8550479913996,120.4925054717425,0.031420635061646156,0.06544771667188343,1.0,3.09134572E8,3.7510040786E10,2.0,2.0
5.0,614.8550479913996,121.1613751203667,0.0328295532932038,0.07770666420321959,1.0,3.09134572E8,3.7510040786E10,2.0,3.0
5.0,614.8550479913996,121.26958856943958,0.024032072572269605,0.057181969550129,1.0,3.09134572E8,3.7510040786E10,2.0,4.0
5.0,614.8550479913996,127.15548242063693,0.0043961735724595665,0.011115917151779807,0.0,3.09134572E8,3.7510040786E10,2.0,5.0
5.0,617.8266438993893,122.63336607106316,0.029996870267127853,0.07147537438731888,1.0,3.09134572E8,3.7510040786E10,3.0,1.0
5.0,617.8266438993893,120.25772267974789,0.030175366058374228,0.0791479278461793,1.0,3.09134572E8,3.7510040786E10,3.0,2.0
5.0,617.8266438993893,120.89788408493052,0.022744106350054378,0.0695454729367384,1.0,3.09134572E8,3.7510040786E10,3.0,3.0
5.0,617.8266438993893,122.01222544273836,0.032534456113918,0.08004380894919905,1.0,3.09134572E8,3.7510040786E10,3.0,4.0
5.0,617.8266438993893,128.18494524895905,0.0058515948127087014,0.01461381055418433,0.0,3.09134572E8,3.7510040786E10,3.0,5.0
5.0,620.7511347521838,122.3904502468464,0.02721433167057458,0.06461059154571558,1.0,3.09134572E8,3.7510040786E10,4.0,1.0
5.0,620.7511347521838,122.8778947705419,0.033550509657477134,0.08248691881885861,1.0,3.09134572E8,3.7510040786E10,4.0,2.0
5.0,620.7511347521838,122.26781291384837,0.04185147319796192,0.09088563778061598,1.0,3.09134572E8,3.7510040786E10,4.0,3.0
5.0,620.7511347521838,122.145076635223,0.043878029046159145,0.08601254430573135,1.0,3.09134572E8,3.7510040786E10,4.0,4.0
5.0,620.7511347521838,127.26499106668648,0.02575134502339167,0.0534456370227087,0.0,3.09134572E8,3.7510040786E10,4.0,5.0
2.0,120.62988685053375,60.361255422646316,0.01979797894573659,0.05112598324353712,1.0,3.09134572E8,3.7455039713E10,2.0,1.0
2.0,120.62988685053375,59.29799364217012,0.018884408363996366,0.060249806086303065,2.0,3.09134572E8,3.7455039713E10,2.0,2.0
2.0,120.18350453972498,60.286062240064524,0.021403186503598456,0.055266201594349695,1.0,3.09134572E8,3.7455039713E10,3.0,1.0
2.0,120.18350453972498,58.92752330334579,0.018285388814807613,0.059212500392809425,2.0,3.09134572E8,3.7455039713E10,3.0,2.0
2.0,119.72732639837398,60.222099196405786,0.01938770180524536,0.05006049418489056,1.0,3.09134572E8,3.7455039713E10,4.0,1.0
2.0,119.72732639837398,58.53616918435952,0.04182087580816597,0.09592106422235247,1.0,3.09134572E8,3.7455039713E10,4.0,2.0
2.0,116.06859148743476,58.86972179136841,0.01497874323302557,0.04119123380110068,1.0,3.09134572E8,1.805888864E9,1.0,1.0
2.0,116.06859148743476,56.23365560776158,0.02265120173978382,0.047151161556424424,2.0,3.09134572E8,1.805888864E9,1.0,2.0
2.0,116.0531137443684,59.43276933258413,1.9553007103860274E-15,3.385061569471563E-15,0.0,3.09134572E8,1.805888864E9,2.0,1.0
2.0,116.0531137443684,55.62979825624121,0.019256974695455526,0.03961237602118217,1.0,3.09134572E8,1.805888864E9,2.0,2.0
2.0,116.63867398747507,59.671991275446786,0.019262067628184457,0.047239359502327716,1.0,3.09134572E8,1.805888864E9,3.0,1.0
2.0,116.63867398747507,56.00441594915634,0.02570378408526928,0.07794020810291613,1.0,3.09134572E8,1.805888864E9,3.0,2.0
2.0,138.67497919549413,67.71174929477216,0.018362334897334343,0.04298309545902157,1.0,3.09134572E8,6.329776066E10,1.0,1.0
2.0,138.67497919549413,70.0166548382902,0.02490397733562971,0.0652409036363224,1.0,3.09134572E8,6.329776066E10,1.0,2.0
2.0,138.40385955989203,67.65291056202192,0.018189857646293453,0.042656671836994065,1.0,3.09134572E8,6.329776066E10,2.0,1.0
2.0,138.40385955989203,69.80782862636877,0.02461052281848045,0.06429614812077489,1.0,3.09134572E8,6.329776066E10,2.0,2.0
2.0,138.1405534697929,66.65970109386097,0.017227652502701675,0.04048904589308222,1.0,3.09134572E8,6.329776066E10,3.0,1.0
2.0,138.1405534697929,70.5408667870829,0.02505775372143178,0.06448713969962228,1.0,3.09134572E8,6.329776066E10,3.0,2.0
1.0,74.6610042109698,74.6610042109698,0.04068587637750373,0.09879403997494753,2.0,3.09134572E8,2.035641944E9,2.0,1.0
30.0,322.87773557263665,10.260277590032821,0.03136689020643972,0.06889471908478839,1.0,3.09137669E8,4.13301839E8,3.0,8.0
30.0,322.87773557263665,9.369737064927492,0.03540890038910334,0.07826831925932964,1.0,3.09137669E8,4.13301839E8,3.0,9.0
30.0,322.87773557263665,10.290941951396888,0.03141370506082842,0.0729971645694647,1.0,3.09137669E8,4.13301839E8,3.0,10.0
30.0,322.87773557263665,9.291474949112436,0.03654361577104808,0.0787440885073849,1.0,3.09137669E8,4.13301839E8,3.0,11.0
30.0,322.87773557263665,10.084580765973412,0.024183661591740888,0.06054162415864576,2.0,3.09137669E8,4.13301839E8,3.0,12.0
30.0,322.87773557263665,9.297821890565944,2.497298118775826E-14,3.704091706058425E-14,0.0,3.09137669E8,4.13301839E8,3.0,13.0
30.0,322.87773557263665,10.034694065188607,1.8399695468490245E-14,4.249227652695992E-14,0.0,3.09137669E8,4.13301839E8,3.0,14.0
30.0,322.87773557263665,9.778373699301978,3.131323463189522E-14,4.85102544980862E-14,0.0,3.09137669E8,4.13301839E8,3.0,15.0
30.0,322.87773557263665,9.34434615269347,0.03153792154437704,0.08696070626048003,0.0,3.09137669E8,4.13301839E8,3.0,16.0
30.0,322.87773557263665,10.561117370359366,0.021246553669870525,0.049031764907894626,1.0,3.09137669E8,4.13301839E8,3.0,17.0
30.0,322.87773557263665,9.772785349561381,1.4247678461402078E-14,2.8495356922804156E-14,0.0,3.09137669E8,4.13301839E8,3.0,18.0
30.0,322.87773557263665,10.642278306402115,3.174485549121985E-4,5.795277950710035E-4,0.0,3.09137669E8,4.13301839E8,3.0,19.0
30.0,322.87773557263665,9.494443510336282,0.0035519589476291783,0.005943962584129073,0.0,3.09137669E8,4.13301839E8,3.0,20.0
30.0,322.87773557263665,10.429239336374492,6.128254289143925E-14,8.587511088573367E-14,0.0,3.09137669E8,4.13301839E8,3.0,21.0
30.0,322.87773557263665,9.626768560279855,1.2277135810981542E-14,2.8792435646660214E-14,0.0,3.09137669E8,4.13301839E8,3.0,22.0
30.0,322.87773557263665,10.589445416307854,1.0272553014945758E-13,1.1516974258664108E-13,0.0,3.09137669E8,4.13301839E8,3.0,23.0
30.0,322.87773557263665,9.64099800716166,0.0024504274979031335,0.005722360759829904,0.0,3.09137669E8,4.13301839E8,3.0,24.0
30.0,322.87773557263665,10.667707374157674,0.0,0.0,0.0,3.09137669E8,4.13301839E8,3.0,25.0
30.0,322.87773557263665,9.697915794688786,2.587476407657285E-14,5.721125598730591E-14,0.0,3.09137669E8,4.13301839E8,3.0,26.0
30.0,322.87773557263665,10.521386264113666,2.8092744173406008E-14,4.2585045252595433E-14,0.0,3.09137669E8,4.13301839E8,3.0,27.0
30.0,322.87773557263665,9.564896603739736,3.8281108869720976E-14,5.678006033679382E-14,0.0,3.09137669E8,4.13301839E8,3.0,28.0
30.0,322.87773557263665,10.190413198320417,0.036961673387714306,0.06306853591044254,0.0,3.09137669E8,4.13301839E8,3.0,29.0
30.0,322.87773557263665,9.107146716499233,0.03241073012204498,0.058237424798004166,0.0,3.09137669E8,4.13301839E8,3.0,30.0
1.0,168.8344407659066,168.8344407659066,0.00832169132308768,0.023232074664887463,0.0,3.09137669E8,3.713004074E10,2.0,1.0
1.0,168.81775252704293,168.81775252704293,0.031277585500411306,0.08180748062295606,1.0,3.09137669E8,3.713004074E10,3.0,1.0
1.0,168.89123207792773,168.89123207792773,0.026727087654128172,0.08969626520411111,1.0,3.09137669E8,3.713004074E10,4.0,1.0
1.0,168.8325914832762,168.8325914832762,0.032636249451450466,0.08102558709664638,0.0,3.09137669E8,3.713004074E10,5.0,1.0
2.0,375.091375889924,185.54518708038108,0.025872028584378405,0.08294700256465148,1.0,3.09137669E8,3.746753835E10,2.0,1.0
2.0,375.091375889924,188.5560203729784,0.023827006216269996,0.08059174486544902,2.0,3.09137669E8,3.746753835E10,2.0,2.0
3.0,375.4673866239196,120.92601724076836,0.03383897499135122,0.0993788335708814,1.0,3.09137669E8,3.746753835E10,3.0,1.0
3.0,375.4673866239196,125.51062039588287,0.033349345571281476,0.08143084200401063,1.0,3.09137669E8,3.746753835E10,3.0,2.0
3.0,375.4673866239196,127.106537586306,0.04162537053348106,0.09642060906844563,1.0,3.09137669E8,3.746753835E10,3.0,3.0
2.0,375.6724845538442,185.61077089740473,0.02170118539457311,0.07126714759225007,2.0,3.09137669E8,3.746753835E10,4.0,1.0
2.0,375.6724845538442,189.0868050817266,0.02042723479502503,0.06754079293090197,2.0,3.09137669E8,3.746753835E10,4.0,2.0
3.0,375.8542406435252,122.81351640602857,0.01881394890573763,0.05179095788344057,1.0,3.09137669E8,3.746753835E10,5.0,1.0
3.0,375.8542406435252,125.78993870813557,0.02632304295090322,0.07079662415162602,1.0,3.09137669E8,3.746753835E10,5.0,2.0
3.0,375.8542406435252,125.31023102571211,0.00698689438265187,0.02900108341299966,0.0,3.09137669E8,3.746753835E10,5.0,3.0
1.0,21.611225758321062,21.611225758321062,0.024346777716803644,0.04898156297343958,2.0,3.09137669E8,1.62563643E9,1.0,1.0
1.0,20.315511719095852,20.315511719095852,0.024076146563584557,0.051336987343532536,2.0,3.09137669E8,1.62563643E9,2.0,1.0
3.0,522.8666037194896,172.34699279803084,0.027973231513363627,0.06745305810318314,1.0,3.09137669E8,3.7400037009E10,2.0,1.0
3.0,522.8666037194896,172.64998509684625,0.03242844208454721,0.06738677266184823,1.0,3.09137669E8,3.7400037009E10,2.0,2.0
3.0,522.8666037194896,175.91906978546308,3.623766291981681E-14,8.535528962632478E-14,0.0,3.09137669E8,3.7400037009E10,2.0,3.0
3.0,270.19088007715266,88.45292136921064,0.0186258524419632,0.05067008072353474,1.0,3.09134578E8,3.7660040333E10,4.0,2.0
3.0,270.19088007715266,87.93464332019403,0.03447071160858442,0.08479627972292292,1.0,3.09134578E8,3.7660040333E10,4.0,3.0
3.0,269.59073076128425,90.53687723689268,6.364099229580149E-4,0.006126162532500087,0.0,3.09134578E8,3.7660040333E10,5.0,1.0
3.0,269.59073076128425,89.36046804131581,0.027666097443104182,0.08488976785986324,1.0,3.09134578E8,3.7660040333E10,5.0,2.0
3.0,269.59073076128425,87.74293166320095,0.03800390908230114,0.09254425613130479,1.0,3.09134578E8,3.7660040333E10,5.0,3.0
3.0,268.9698155977592,91.05057519553912,0.016563791107739045,0.06776226416331091,0.0,3.09134578E8,3.7660040333E10,6.0,1.0
3.0,268.9698155977592,88.69357099120158,0.034774079173345344,0.08718169159999434,1.0,3.09134578E8,3.7660040333E10,6.0,2.0
3.0,268.9698155977592,87.32413421940448,0.04210096596690223,0.09462279405329355,1.0,3.09134578E8,3.7660040333E10,6.0,3.0
2.0,240.01409133405878,118.81544354295612,0.015278822724526655,0.03419021901845554,1.0,3.09134578E8,3.7427539126E10,2.0,1.0
2.0,240.01409133405878,120.21624744213639,0.01816616780712936,0.045320029981667176,1.0,3.09134578E8,3.7427539126E10,2.0,2.0
2.0,239.64417362589114,118.48918020953089,0.015335845179327965,0.0593585233215017,2.0,3.09134578E8,3.7427539126E10,3.0,1.0
2.0,239.64417362589114,120.17496090503484,0.024219520398391845,0.06223468425559986,1.0,3.09134578E8,3.7427539126E10,3.0,2.0
4.0,198.738872299815,48.85742608525154,0.009711189389921954,0.026363959691102824,0.0,3.09134578E8,3.178304919E9,1.0,1.0
4.0,198.738872299815,50.336093293602175,0.01524788291774257,0.033410247861178605,0.0,3.09134578E8,3.178304919E9,1.0,2.0
4.0,198.738872299815,47.211448318250135,0.022689835617340854,0.06145066083945494,1.0,3.09134578E8,3.178304919E9,1.0,3.0
4.0,198.738872299815,49.540722229251884,0.01964106491424548,0.04717287403059345,1.0,3.09134578E8,3.178304919E9,1.0,4.0
2.0,198.30447851933292,101.19983610349041,0.03187716547232507,0.07210001451690672,0.0,3.09134578E8,3.178304919E9,2.0,1.0
2.0,198.30447851933292,96.1333212393778,0.03167651553130523,0.09483485784340726,2.0,3.09134578E8,3.178304919E9,2.0,2.0
2.0,200.07712120655964,98.62723974530819,0.013989890376521312,0.032825268999658874,1.0,3.09134578E8,1.0272509392E10,1.0,1.0
2.0,200.07712120655964,100.46066145935957,0.015836973291025815,0.03696308435064566,1.0,3.09134578E8,1.0272509392E10,1.0,2.0
1.0,200.06659320357048,200.06659320357048,0.04878076584227869,0.09239250403334154,1.0,3.09134578E8,1.0272509392E10,2.0,1.0
1.0,200.05641763490274,200.05641763490274,0.019898709029399244,0.04156863606038178,0.0,3.09134578E8,1.0272509392E10,3.0,1.0
1.0,200.05894244679774,200.05894244679774,0.018699284558827217,0.05338195973158603,0.0,3.09134578E8,1.0272509392E10,4.0,1.0
1.0,200.05466750139084,200.05466750139084,0.013108373035691998,0.01584182174832039,0.0,3.09134578E8,1.0272509392E10,5.0,1.0
3.0,340.3798388555387,112.55616291835999,0.026470891359762428,0.06906433279254998,1.0,3.09134578E8,3.8240044607E10,2.0,1.0
3.0,340.3798388555387,113.09538128840785,0.013982429019289576,0.04642609768461625,1.0,3.09134578E8,3.8240044607E10,2.0,2.0
3.0,340.3798388555387,112.7944287238618,0.03316228412770038,0.0785218606109215,2.0,3.09134578E8,3.8240044607E10,2.0,3.0
1.0,340.94056986144534,340.94056986144534,0.02958869711790338,0.07777382038602809,1.0,3.09134578E8,3.8240044607E10,3.0,1.0
4.0,341.471699855181,83.7876984273951,0.015681062729678744,0.051369611647946165,2.0,3.09134578E8,3.8240044607E10,4.0,1.0
4.0,341.471699855181,84.55003469668118,0.01378475837209008,0.03768469549322617,1.0,3.09134578E8,3.8240044607E10,4.0,2.0
4.0,341.471699855181,85.05822133128004,0.0163163619867982,0.0483622080441819,1.0,3.09134578E8,3.8240044607E10,4.0,3.0
4.0,341.471699855181,85.16065532696399,0.03190316767622702,0.08780549991206499,1.0,3.09134578E8,3.8240044607E10,4.0,4.0
6.0,342.04749666977517,55.73266194569536,8.079786369157921E-16,3.309498756160938E-15,0.0,3.09134578E8,3.8240044607E10,5.0,1.0
6.0,342.04749666977517,56.435917901255664,0.022549118304006667,0.056087795879927294,0.0,3.09134578E8,3.8240044607E10,5.0,2.0
6.0,342.04749666977517,55.48116309712352,0.011746448047712126,0.027909677162369917,1.0,3.09134578E8,3.8240044607E10,5.0,3.0
6.0,342.04749666977517,55.90217089888195,0.036351562070526595,0.07027106117444405,0.0,3.09134578E8,3.8240044607E10,5.0,4.0
6.0,342.04749666977517,56.739143604124195,0.026243086733815625,0.06286117563968219,1.0,3.09134578E8,3.8240044607E10,5.0,5.0
6.0,342.04749666977517,56.87779558140133,0.05500368880783562,0.0967457262818119,0.0,3.09134578E8,3.8240044607E10,5.0,6.0
4.0,342.59241789944866,84.10626360412537,0.016189907742674852,0.05285968611378791,2.0,3.09134578E8,3.8240044607E10,6.0,1.0
4.0,342.59241789944866,84.79434574265971,0.021446680236621763,0.05710567469304806,1.0,3.09134578E8,3.8240044607E10,6.0,2.0
4.0,342.59241789944866,84.34792933512418,0.01659958918879175,0.050692878938662034,1.0,3.09134578E8,3.8240044607E10,6.0,3.0
4.0,342.59241789944866,86.42584221901359,0.024373912069386584,0.06207664515250144,1.0,3.09134578E8,3.8240044607E10,6.0,4.0
12.0,457.70954088492954,37.205848082513405,0.029021721105462868,0.06598451716280351,1.0,3.08805232E8,2.380859548E9,2.0,3.0
12.0,457.70954088492954,37.95283841415514,0.023403284914529476,0.06001248642888868,1.0,3.08805232E8,2.380859548E9,2.0,4.0
12.0,457.70954088492954,36.88488584884068,0.015449686569664518,0.03625804633327334,1.0,3.08805232E8,2.380859548E9,2.0,5.0
12.0,457.70954088492954,39.39287850273172,0.025419625356520325,0.058321754653775315,1.0,3.08805232E8,2.380859548E9,2.0,6.0
12.0,457.70954088492954,38.29229276775262,0.018888480972678996,0.05269917199930774,1.0,3.08805232E8,2.380859548E9,2.0,7.0
12.0,457.70954088492954,37.208418727655676,0.027659286763393527,0.06914691492545444,1.0,3.08805232E8,2.380859548E9,2.0,8.0
12.0,457.70954088492954,36.318634234099946,0.016513591208984428,0.04124215133501252,1.0,3.08805232E8,2.380859548E9,2.0,9.0
12.0,457.70954088492954,35.3019130437041,0.011068598735659865,0.02494964554443868,1.0,3.08805232E8,2.380859548E9,2.0,10.0
12.0,457.70954088492954,36.59580301972567,0.024265670351041796,0.04716157292807566,1.0,3.08805232E8,2.380859548E9,2.0,11.0
12.0,457.70954088492954,39.24051106285812,0.020346381364613336,0.05216737203977573,1.0,3.08805232E8,2.380859548E9,2.0,12.0
2.0,15.687833333868866,6.072964451317057,0.023693378385277495,0.03981981139502366,1.0,3.08805232E8,6.1407668997E10,1.0,1.0
2.0,15.687833333868866,9.071948677686697,0.05277683071659604,0.08204383544666172,1.0,3.08805232E8,6.1407668997E10,1.0,2.0
1.0,10.614072181077775,10.614072181077775,0.030961414288562906,0.06747446648822567,2.0,3.08805232E8,6.1407668997E10,2.0,1.0
1.0,14.38055012114009,14.38055012114009,2.8691577077028985E-16,4.2936589186626067E-16,0.0,3.08805232E8,6.1652556185E10,2.0,1.0
1.0,14.387689304973726,14.387689304973726,6.9933738040407045E-16,1.28745899796928E-15,0.0,3.08805232E8,6.1652556185E10,3.0,1.0
1.0,14.397635334667832,14.397635334667832,6.122925865863822E-16,8.581949320097016E-16,0.0,3.08805232E8,6.1652556185E10,4.0,1.0
9.0,424.51198016548693,45.25399928474621,0.019614222837198755,0.049883275582431,1.0,3.08805232E8,2.6700084768E10,1.0,1.0
9.0,424.51198016548693,46.0961823083454,0.027773900048705454,0.07403413792832225,1.0,3.08805232E8,2.6700084768E10,1.0,2.0
9.0,424.51198016548693,44.83441010096308,0.022741823077487813,0.06499162152903182,1.0,3.08805232E8,2.6700084768E10,1.0,3.0
9.0,424.51198016548693,45.75383467862119,0.01601594187901258,0.04781756021276351,1.0,3.08805232E8,2.6700084768E10,1.0,4.0
9.0,424.51198016548693,47.979297374570606,0.015724060378600874,0.04391250025128102,1.0,3.08805232E8,2.6700084768E10,1.0,5.0
9.0,424.51198016548693,49.448742201529605,0.01753252990044718,0.05244194271381275,1.0,3.08805232E8,2.6700084768E10,1.0,6.0
9.0,424.51198016548693,43.53940253646682,0.023530011132010843,0.055875173202440086,2.0,3.08805232E8,2.6700084768E10,1.0,7.0
9.0,424.51198016548693,47.852388504363894,0.015246026415358894,0.043909166749472206,1.0,3.08805232E8,2.6700084768E10,1.0,8.0
9.0,424.51198016548693,46.48509059716658,0.028456113790847375,0.06426271076247228,2.0,3.08805232E8,2.6700084768E10,1.0,9.0
9.0,424.83097731044575,45.86295697751553,0.01938903224339086,0.04895391148437511,1.0,3.08805232E8,2.6700084768E10,2.0,1.0
9.0,424.83097731044575,45.76745100395655,0.02771822344674776,0.0700060357509642,1.0,3.08805232E8,2.6700084768E10,2.0,2.0
9.0,424.83097731044575,46.38276362564008,0.02235991801837948,0.06118886057001305,1.0,3.08805232E8,2.6700084768E10,2.0,3.0
9.0,424.83097731044575,45.47311025189815,0.015637798608679653,0.046641742960559895,1.0,3.08805232E8,2.6700084768E10,2.0,4.0
9.0,424.83097731044575,48.10150034605756,0.016370035559816733,0.04406467091507693,1.0,3.08805232E8,2.6700084768E10,2.0,5.0
9.0,424.83097731044575,49.241254968161435,0.015533455851501652,0.04625366593927538,1.0,3.08805232E8,2.6700084768E10,2.0,6.0
9.0,424.83097731044575,44.23292056024178,0.02261013152188201,0.050325152605700585,2.0,3.08805232E8,2.6700084768E10,2.0,7.0
9.0,424.83097731044575,46.57775048471094,0.013805688415999601,0.040720665661524436,1.0,3.08805232E8,2.6700084768E10,2.0,8.0
9.0,424.83097731044575,45.83523890870556,0.028495811723329118,0.06314868867404473,2.0,3.08805232E8,2.6700084768E10,2.0,9.0
1.0,434.0100927321723,434.0100927321723,0.019177514670700065,0.0655330269973612,0.0,3.08805232E8,6.0992687823E10,2.0,1.0
1.0,434.02814964781163,434.02814964781163,0.010961285403931681,0.03745668949476073,0.0,3.08805232E8,6.0992687823E10,3.0,1.0
1.0,434.0467336004654,434.0467336004654,0.026100560772685962,0.08174030530297403,0.0,3.08805232E8,6.0992687823E10,4.0,1.0
3.0,16.41642124730175,5.07008198508021,0.01359831863099499,0.027252975406511837,1.0,3.08805232E8,2.677258252E10,1.0,1.0
3.0,16.41642124730175,5.073264752479817,0.041979108743348294,0.08154384276087256,1.0,3.08805232E8,2.677258252E10,1.0,2.0
3.0,16.41642124730175,5.129382492226266,0.0362607853224751,0.07015681378902627,1.0,3.08805232E8,2.677258252E10,1.0,3.0
2.0,8.158691305613791,5.125230064705928,0.026459540643947083,0.05319739650592936,1.0,3.08805232E8,2.677258252E10,2.0,1.0
2.0,8.158691305613791,2.6966920571287982,0.03888588792046403,0.05398747127363279,1.0,3.08805232E8,2.677258252E10,2.0,2.0
3.0,281.6145209034187,94.20871892692784,0.02950320017476733,0.0869441199278613,2.0,3.08788155E8,3.7130040644E10,5.0,1.0
3.0,281.6145209034187,93.15046048685227,0.029090341941497684,0.09268891428155257,1.0,3.08788155E8,3.7130040644E10,5.0,2.0
3.0,281.6145209034187,92.2924916497285,0.0248851656641754,0.05536186157030443,1.0,3.08788155E8,3.7130040644E10,5.0,3.0
3.0,236.41037346584744,77.29688435554326,0.020736016928185504,0.07080543216799455,2.0,3.08788155E8,6.1592539799E10,2.0,1.0
3.0,236.41037346584744,79.09521557736048,2.2730079516840953E-14,3.0533320515177515E-14,0.0,3.08788155E8,6.1592539799E10,2.0,2.0
